STORE_KEY,STORE_NUMBER,ROW_EFFECTIVE_TIMESTAMP,ROW_EXPIRATION_TIMESTAMP,STORE_NAME,STORE_TYPE_CODE,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,ROYALTY_RATE,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_NAME,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE,EDW_CREATE_TIMESTAMP,EDW_MODIFY_TIMESTAMP
931,108,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX108,Fran,Franchise,6/16/2003,12/31/1999,AUSTIN,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,6/16/2003,Operational,Domestic,DomesticFranchise,AUSTIN,11/20/2017,11/20/2017,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
838,15,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX15,Fran,Franchise,2/5/2000,12/31/1999,EULESS,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,2/5/2000,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
984,161,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,SC161,Fran,Franchise,2/18/2004,12/31/1999,NORTH AUGUSTA,SC,South Carolina,USA,,Eastern,520,AUGUSTA-AIKEN,,Active,2,Southeast,,2/18/2004,Operational,Domestic,DomesticFranchise,AUGUSTA-AIKEN,9/18/2019,9/18/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
996,173,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL173,Fran,Franchise,5/14/2004,12/31/1999,OPA LOCKA,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,5/14/2004,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/28/2019,3/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1688,866,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL866,Fran,Franchise,7/22/2015,12/31/1999,GAINESVILLE,FL,Florida,USA,,Eastern,592,GAINESVILLE,,Active,2,Southeast,,7/22/2015,Operational,Domestic,DomesticFranchise,GAINESVILLE,9/18/2019,9/18/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1697,875,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL875,Fran,Franchise,4/8/2015,12/31/1999,JACKSONVILLE,FL,Florida,USA,,Eastern,561,JACKSONVILLE,,Active,2,Southeast,,4/8/2015,Operational,Domestic,DomesticFranchise,JACKSONVILLE,6/5/2019,6/5/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1822,1041,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL1041,Fran,Franchise,10/25/2017,12/31/1999,WEST PALM BEACH,FL,Florida,USA,,Eastern,548,WEST PALM BEACH-FT. PIERCE,,Active,2,Southeast,,10/25/2017,Operational,Domestic,DomesticFranchise,WEST PALM BEACH-FT. PIERCE,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1828,1047,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL1047,Fran,Franchise,2/2/2016,12/31/1999,Tampa,FL,Florida,USA,,Eastern,539,TAMPA-ST. PETE (SARASOTA),,Active,2,Southeast,,2/2/2016,Operational,Domestic,DomesticFranchise,TAMPA-ST. PETE (SARASOTA),10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1837,1056,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL1056,Fran,Franchise,9/25/2015,12/31/1999,ORLANDO,FL,Florida,USA,,Eastern,534,ORLANDO-DAYTONA BCH-MELBRN,,Active,2,Southeast,,9/25/2015,Operational,Domestic,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,6/5/2019,12/6/2017,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1032,209,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL209,Fran,Franchise,1/22/2005,12/31/1999,HOLLYWOOD,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,1/22/2005,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/20/2019,3/20/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1852,1071,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL1071,Fran,Franchise,12/21/2015,12/31/1999,ORLANDO,FL,Florida,USA,,Eastern,534,ORLANDO-DAYTONA BCH-MELBRN,,Active,2,Southeast,,12/21/2015,Operational,Domestic,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,6/5/2019,6/5/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1081,258,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,FL258,Fran,Franchise,11/16/2005,12/31/1999,COCONUT CREEK,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,11/16/2005,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/20/2019,3/20/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
970,147,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA147,Fran,Franchise,1/8/2004,12/31/1999,LAWRENCEVILLE,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,1/8/2004,Operational,Domestic,DomesticFranchise,ATLANTA,6/5/2019,6/5/2019,9/6/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1681,859,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA859,Fran,Franchise,6/9/2015,12/31/1999,Norcross,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,6/9/2015,Operational,Domestic,DomesticFranchise,ATLANTA,6/5/2019,6/5/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1803,1022,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA1022,Fran,Franchise,2/16/2016,12/31/1999,MACON,GA,Georgia,USA,,Eastern,503,MACON,,Active,2,Southeast,,2/16/2016,Operational,Domestic,DomesticFranchise,MACON,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1845,1064,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA1064,Fran,Franchise,6/15/2017,12/31/1999,CENTERVILLE,GA,Georgia,USA,,Eastern,503,MACON,,Active,2,Southeast,,6/15/2017,Operational,Domestic,DomesticFranchise,MACON,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1860,1079,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA1079,Fran,Franchise,4/21/2016,12/31/1999,FAYETTEVILLE,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,4/21/2016,Operational,Domestic,DomesticFranchise,ATLANTA,6/5/2019,6/5/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1054,231,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX231,Fran,Franchise,5/27/2005,12/31/1999,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,5/27/2005,Operational,Domestic,DomesticFranchise,HOUSTON,12/5/2018,8/2/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1816,1035,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1035,Fran,Franchise,12/14/2015,12/31/1999,BASTROP,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,12/14/2015,Operational,Domestic,DomesticFranchise,AUSTIN,6/26/2019,6/26/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1836,1055,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,VA1055,Fran,Franchise,6/10/2016,12/31/1999,ALEXANDRIA,VA,Virginia,USA,,Eastern,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,6/10/2016,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",5/8/2019,5/8/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1847,1066,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1066,Fran,Franchise,10/21/2015,12/31/1999,HARKER HEIGHTS,TX,Texas,USA,,Central,625,WACO-TEMPLE-BRYAN,,Active,1,Southwest,,10/21/2015,Operational,Domestic,DomesticFranchise,WACO-TEMPLE-BRYAN,10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1853,1072,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,VA1072,Fran,Franchise,1/13/2016,12/31/1999,VIRGINIA BEACH,VA,Virginia,USA,,Eastern,544,NORFOLK-PORTSMTH-NEWPT NWS,,Active,2,Southeast,,1/13/2016,Operational,Domestic,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,11/13/2019,11/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1861,1080,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,VA1080,Fran,Franchise,4/21/2016,12/31/1999,BAILEY'S CROSSROADS,VA,Virginia,USA,,Eastern,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,4/21/2016,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",5/8/2019,5/8/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1037,214,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX214,Fran,Franchise,2/2/2005,12/31/1999,GRAND PRAIRIE,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,2/2/2005,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1893,1112,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1112,Fran,Franchise,3/14/2016,12/31/1999,PFLUGERVILLE,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,3/14/2016,Operational,Domestic,DomesticFranchise,AUSTIN,11/27/2017,11/27/2017,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1895,1114,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,MD1114,Fran,Franchise,5/3/2016,12/31/1999,HANOVER,MD,Maryland,USA,,Eastern,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,5/3/2016,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",5/8/2019,5/8/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1910,1129,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,VA1129,Fran,Franchise,10/27/2016,12/31/1999,MANASSAS,VA,Virginia,USA,,Eastern,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,10/27/2016,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",5/8/2019,5/8/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
974,151,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,MS151,Fran,Franchise,1/19/2004,12/31/1999,RIDGELAND,MS,Mississippi,USA,,Central,718,"JACKSON, MS",,Active,2,Southeast,,1/19/2004,Operational,Domestic,DomesticFranchise,"JACKSON, MS",10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1005,182,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,MS182,Fran,Franchise,8/25/2004,12/31/1999,JACKSON,MS,Mississippi,USA,,Central,718,"JACKSON, MS",,Active,2,Southeast,,8/25/2004,Operational,Domestic,DomesticFranchise,"JACKSON, MS",10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
208,1900,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,OR1900,Fran,Franchise,9/6/2021,12/31/1999,Oregon City,OR,Oregon,USA,,Pacific,820,"PORTLAND, OR",,Active,4,West,,9/6/2021,Operational,Domestic,DomesticFranchise,"PORTLAND, OR",9/6/2021,,9/6/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
142,1833,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA1833,Fran,Franchise,1/30/2021,12/31/1999,Peachtree City,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,1/30/2021,Operational,Domestic,DomesticFranchise,ATLANTA,1/31/2021,1/31/2021,1/30/2021,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
95,1786,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1786,Fran,Franchise,10/8/2020,12/31/1999,Houston,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,10/8/2020,Operational,Domestic,DomesticFranchise,HOUSTON,10/8/2020,10/8/2020,10/8/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1692,870,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,MS870,Fran,Franchise,7/25/2015,12/31/1999,HATTIESBURG,MS,Mississippi,USA,,Central,710,HATTIESBURG-LAUREL,,Active,2,Southeast,,7/25/2015,Operational,Domestic,DomesticFranchise,HATTIESBURG-LAUREL,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
837,14,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX14,Fran,Franchise,1/22/2000,12/31/1999,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,1/22/2000,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,8/2/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
58,1749,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1749,Fran,Franchise,6/29/2020,12/31/1999,Conroe,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,6/29/2020,Operational,Domestic,DomesticFranchise,HOUSTON,6/29/2020,6/29/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
876,53,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX53,Fran,Franchise,4/20/2002,12/31/1999,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,4/20/2002,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1850,1069,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1069,Fran,Franchise,12/21/2015,12/31/1999,WILLIS,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,12/21/2015,Operational,Domestic,DomesticFranchise,HOUSTON,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1078,255,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX255,Fran,Franchise,10/27/2005,12/31/1999,KATY,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,10/27/2005,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/1/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
1794,1013,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX1013,Fran,Franchise,11/16/2015,12/31/1999,RICHMOND,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,11/16/2015,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
108,1799,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,CA1799,Fran,Franchise,11/30/2020,12/31/1999,San Bernardino,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,11/30/2020,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/30/2020,11/30/2020,11/30/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
116,1807,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,UT1807,Fran,Franchise,11/23/2020,12/31/1999,Sandy,UT,Utah,USA,,Mountain,770,SALT LAKE CITY,,Active,4,West,,11/23/2020,Operational,Domestic,DomesticFranchise,SALT LAKE CITY,11/23/2020,11/23/2020,11/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
122,1813,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NM1813,Fran,Franchise,1/20/2021,12/31/1999,Albuquerque,NM,New Mexico,USA,,Mountain,790,ALBUQUERQUE-SANTA FE,,Active,1,Southwest,,1/20/2021,Operational,Domestic,DomesticFranchise,ALBUQUERQUE-SANTA FE,1/20/2021,,1/20/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
178,1869,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,UT1869,Fran,Franchise,12/14/2020,12/31/1999,Ogden,UT,Utah,USA,,Mountain,770,SALT LAKE CITY,,Active,4,West,,12/14/2020,Operational,Domestic,DomesticFranchise,SALT LAKE CITY,12/14/2020,12/16/2020,12/16/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
183,1874,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,ID1874,Fran,Franchise,3/22/2021,12/31/1999,Boise,ID,Idaho,USA,,Pacific,757,BOISE,,Active,4,West,,3/22/2021,Operational,Domestic,DomesticFranchise,BOISE,3/22/2021,3/22/2021,3/22/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
188,1879,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,IL1879,Fran,Franchise,1/18/2021,12/31/1999,Justice,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,1/18/2021,Operational,Domestic,DomesticFranchise,CHICAGO,1/18/2021,1/25/2021,1/18/2021,Original,5/5/2021,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
194,1885,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TX1885,Fran,Franchise,2/11/2021,12/31/1999,Corinth,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,2/11/2021,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,2/11/2021,2/19/2021,2/11/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
196,1887,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,WI1887,Fran,Franchise,2/8/2021,12/31/1999,Racine,WI,Wisconsin,USA,,Central,617,MILWAUKEE,,Active,3,North,,2/8/2021,Operational,Domestic,DomesticFranchise,MILWAUKEE,2/8/2021,2/8/2021,2/8/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
210,1902,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,UT1902,Fran,Franchise,2/8/2021,12/31/1999,MIDVALE,UT,Utah,USA,,Mountain,770,SALT LAKE CITY,,Active,4,West,,2/8/2021,Operational,Domestic,DomesticFranchise,SALT LAKE CITY,2/8/2021,,2/8/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
144,1835,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MD1835,Fran,Franchise,3/27/2021,12/31/1999,Ellicott City,MD,Maryland,USA,,Eastern,512,BALTIMORE,,Active,2,Southeast,,3/27/2021,Operational,Domestic,DomesticFranchise,Baltimore,3/27/2021,3/27/2021,3/27/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
201,1892,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MD1892,Fran,Franchise,7/19/2021,12/31/1999,Dundalk,MD,Maryland,USA,,Eastern,512,BALTIMORE,,Active,2,Southeast,,7/19/2021,Operational,Domestic,DomesticFranchise,Baltimore,7/19/2021,,7/19/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
250780,2519,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TN2519,Fran,Franchise,1/10/2024,12/31/1999,Johnson City,TN,Tennessee,USA,,Central,557,KNOXVILLE,,Active,2,Southeast,,1/10/2024,Operational,Domestic,DomesticFranchise,"TRI-CITIES, TN-VA",,,1/10/2024,Original,1/10/2024,2023-08-17T02:02:46.416Z,2024-02-06T02:07:01.829Z
114582,2501,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MI2501,Fran,Franchise,12/18/2023,12/31/1999,Muskegon,MI,Michigan,USA,,Central,563,GRAND RAPIDS-KALMZOO-B.CRK,,Active,3,North,,12/18/2023,Operational,Domestic,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,11/27/2023,,12/18/2023,Original,12/18/2023,2023-07-13T02:02:59.294Z,2024-02-06T02:07:01.829Z
77909,2492,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,FL2492,Fran,Franchise,12/22/2023,12/31/1999,Kissimmee,FL,Florida,USA,,Eastern,534,ORLANDO-DAYTONA BCH-MELBRN,,Active,2,Southeast,,12/22/2023,Operational,Domestic,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,12/22/2023,12/22/2023,12/22/2023,Original,12/22/2023,2023-07-03T02:02:57.191Z,2024-02-06T02:07:01.829Z
391575,2556,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,GA2556,Fran,Franchise,12/17/2023,12/31/1999,Lovejoy,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,12/17/2023,Operational,Domestic,DomesticFranchise,ATLANTA,11/29/2023,,12/17/2023,Original,12/17/2023,2023-09-23T02:06:44.114Z,2024-02-06T02:07:01.829Z
310883,2540,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MN2540,Fran,Franchise,1/17/2024,12/31/1999,Coon Rapids,MN,Minnesota,USA,,Central,613,MINNEAPOLIS-ST. PAUL,,Active,3,North,,1/17/2024,Operational,Domestic,DomesticFranchise,MINNEAPOLIS-ST. PAUL,1/15/2024,,1/17/2024,Original,1/17/2024,2023-09-02T02:02:41.926Z,2024-02-06T02:07:01.829Z
132,1823,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NC1823,Fran,Franchise,12/15/2020,12/31/1999,Monroe,NC,North Carolina,USA,,Eastern,517,CHARLOTTE,,Active,2,Southeast,,12/15/2020,Operational,Domestic,DomesticFranchise,CHARLOTTE,12/15/2020,12/15/2020,12/18/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
212,1904,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NE1904,Fran,Franchise,4/1/2021,12/31/1999,Lincoln,NE,Nebraska,USA,,Eastern,722,LINCOLN & HASTINGS-KRNY,,Active,1,Southwest,,4/1/2021,Operational,Domestic,DomesticFranchise,LINCOLN & HASTINGS-KRNY,4/1/2021,,4/1/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
491432,2579,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TN2579,Fran,Franchise,12/19/2023,12/31/1999,Sevierville,TN,Tennessee,USA,,Central,557,KNOXVILLE,,Active,2,Southeast,,12/19/2023,Operational,Domestic,DomesticFranchise,KNOXVILLE,12/18/2023,12/18/2023,12/19/2023,Original,12/19/2023,2023-10-19T02:06:48.104Z,2024-02-06T02:07:01.829Z
391574,2557,2024-03-05T02:06:50.242Z,2024-03-05T02:06:50.242Z,PA2557,Fran,Franchise,2/10/2024,12/31/1999,Penn Hills,PA,Pennsylvania,USA,,Eastern,508,PITTSBURGH,,Active,3,North,,2/10/2024,Operational,Domestic,DomesticFranchise,PITTSBURGH,,,2/10/2024,Original,2/10/2024,2023-09-23T02:06:44.114Z,2024-03-05T02:06:50.242Z
954894,2696,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,FL2696,Fran,Franchise,12/31/1999,12/31/1999,West Palm Beach,FL,Florida,USA,,Eastern,548,WEST PALM BEACH-FT. PIERCE,,Future,2,Southeast,,,Signed Lease,Domestic,DomesticFranchise,WEST PALM BEACH-FT. PIERCE,,,12/31/1999,,12/31/1999,2024-02-16T02:06:48.193Z,2024-03-06T02:07:01.474Z
652700,2620,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,PA2620,Fran,Franchise,12/31/1999,12/31/1999,Camp Hill,PA,Pennsylvania,USA,,Unknown,566,HARRISBURG-LNCSTR-LEB-YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,HARRISBURG-LNCSTR-LEB-YORK,,,12/31/1999,,12/31/1999,2023-11-30T02:06:52.882Z,2024-03-06T02:07:01.474Z
432531,2563,2024-03-06T02:07:01.474Z,2024-03-06T02:07:01.474Z,TX2563,Fran,Franchise,12/31/1999,12/31/1999,Arlington,TX,Texas,USA,,Unknown,623,DALLAS-FT. WORTH,,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,12/31/1999,,12/31/1999,2023-10-04T02:06:39.235Z,2024-03-06T02:07:01.474Z
