STORE_NUMBER,OPEN_DATE,MONTH_ORDER,START_DATE,END_DATE,TRANSACTION_FINAL_COUNT,NET_SALES_FINAL_USD_AMOUNT
424,30-07-2008,0,03-10-2023,31-12-2023,16563,400103.69999999995
431,15-10-2008,18,27-04-2019,25-07-2019,27296,543259.5200000001
431,15-10-2008,17,26-07-2019,23-10-2019,28061,552032.78
431,15-10-2008,16,24-10-2019,21-01-2020,26791,564429.6499999999
431,15-10-2008,15,22-01-2020,20-04-2020,26105,576822.7799999999
431,15-10-2008,14,21-04-2020,19-07-2020,27757,663786.6200000002
431,15-10-2008,13,20-07-2020,17-10-2020,27443,640352.8099999998
431,15-10-2008,12,18-10-2020,15-01-2021,27835,653825.3600000001
431,15-10-2008,11,16-01-2021,15-04-2021,26920,639959.32
431,15-10-2008,10,16-04-2021,14-07-2021,26489,625485.6499999999
431,15-10-2008,9,15-07-2021,12-10-2021,26929,647716.0299999998
431,15-10-2008,8,13-10-2021,10-01-2022,27005,675520.5400000002
431,15-10-2008,7,11-01-2022,10-04-2022,25992,652155.7600000001
431,15-10-2008,6,11-04-2022,09-07-2022,25338,631808.7000000002
431,15-10-2008,5,10-07-2022,07-10-2022,24375,593508.2499999997
431,15-10-2008,4,08-10-2022,05-01-2023,24350,599524.8799999999
431,15-10-2008,3,06-01-2023,05-04-2023,21728,542913.2700000004
431,15-10-2008,2,06-04-2023,04-07-2023,20989,525970.66
431,15-10-2008,1,05-07-2023,02-10-2023,22787,582933.9700000002
431,15-10-2008,0,03-10-2023,31-12-2023,24297,626632.3099999997
435,03-10-2008,18,27-04-2019,25-07-2019,16018,318312.04
435,03-10-2008,17,26-07-2019,23-10-2019,16207,317042.4
435,03-10-2008,16,24-10-2019,21-01-2020,15951,321072.08999999985
435,03-10-2008,15,22-01-2020,20-04-2020,17369,381438.47
435,03-10-2008,14,21-04-2020,19-07-2020,19570,455035.16
435,03-10-2008,13,20-07-2020,17-10-2020,21072,480086.23999999993
435,03-10-2008,12,18-10-2020,15-01-2021,20848,490864.37
435,03-10-2008,11,16-01-2021,15-04-2021,20949,499316.56
435,03-10-2008,10,16-04-2021,14-07-2021,21189,504838.0000000002
435,03-10-2008,9,15-07-2021,12-10-2021,20686,507847.29
435,03-10-2008,8,13-10-2021,10-01-2022,20510,520796.5700000001
435,03-10-2008,7,11-01-2022,10-04-2022,20529,521047.71
435,03-10-2008,6,11-04-2022,09-07-2022,20194,495533.48000000004
435,03-10-2008,5,10-07-2022,07-10-2022,23439,563272.63
435,03-10-2008,4,08-10-2022,05-01-2023,24329,584408.2099999998
435,03-10-2008,3,06-01-2023,05-04-2023,25196,623466.09
435,03-10-2008,2,06-04-2023,04-07-2023,23620,595467.8399999999
435,03-10-2008,1,05-07-2023,02-10-2023,25219,632451.3699999995
435,03-10-2008,0,03-10-2023,31-12-2023,26830,686291.0899999996
441,10-09-2008,18,27-04-2019,25-07-2019,11979,245569.30000000002
441,10-09-2008,17,26-07-2019,23-10-2019,13016,257131.9
441,10-09-2008,16,24-10-2019,21-01-2020,13417,268160.2
441,10-09-2008,15,22-01-2020,20-04-2020,14490,322026.64000000013
441,10-09-2008,14,21-04-2020,19-07-2020,15082,359671.44999999995
441,10-09-2008,13,20-07-2020,17-10-2020,13516,321595.7799999999
441,10-09-2008,12,18-10-2020,15-01-2021,12596,301015.3500000001
441,10-09-2008,11,16-01-2021,15-04-2021,14035,349836.45999999996
441,10-09-2008,10,16-04-2021,14-07-2021,15846,385063.56999999995
441,10-09-2008,9,15-07-2021,12-10-2021,15597,386830.9499999999
441,10-09-2008,8,13-10-2021,10-01-2022,13014,328756.77000000014
441,10-09-2008,7,11-01-2022,10-04-2022,14192,373852.97000000003
441,10-09-2008,6,11-04-2022,09-07-2022,16621,412264.19
441,10-09-2008,5,10-07-2022,07-10-2022,17866,442116.13
441,10-09-2008,4,08-10-2022,05-01-2023,18776,449156.61
441,10-09-2008,3,06-01-2023,05-04-2023,20318,514379.8799999999
441,10-09-2008,2,06-04-2023,04-07-2023,19270,477459.9000000001
441,10-09-2008,1,05-07-2023,02-10-2023,20997,522452.96000000025
441,10-09-2008,0,03-10-2023,31-12-2023,21313,529661.1600000001
442,24-09-2008,18,27-04-2019,25-07-2019,9722,181746.37000000002
442,24-09-2008,17,26-07-2019,23-10-2019,8347,147221.43000000002
442,24-09-2008,16,24-10-2019,21-01-2020,6379,103317.20000000001
442,24-09-2008,15,22-01-2020,20-04-2020,6204,108549.0
442,24-09-2008,14,21-04-2020,19-07-2020,6523,145345.05
442,24-09-2008,13,20-07-2020,17-10-2020,5997,126578.90000000001
442,24-09-2008,12,18-10-2020,15-01-2021,5044,100327.19999999998
442,24-09-2008,11,16-01-2021,15-04-2021,5704,115718.14
442,24-09-2008,10,16-04-2021,14-07-2021,7422,157030.91
442,24-09-2008,9,15-07-2021,12-10-2021,7440,156864.02000000002
442,24-09-2008,8,13-10-2021,10-01-2022,6500,132183.67999999996
442,24-09-2008,7,11-01-2022,10-04-2022,7543,156622.56000000006
442,24-09-2008,6,11-04-2022,09-07-2022,10135,231292.17999999993
442,24-09-2008,5,10-07-2022,07-10-2022,10110,227408.99000000005
442,24-09-2008,4,08-10-2022,05-01-2023,7176,144049.06000000003
442,24-09-2008,3,06-01-2023,05-04-2023,9382,197376.84999999992
442,24-09-2008,2,06-04-2023,04-07-2023,10557,242195.39000000004
442,24-09-2008,1,05-07-2023,02-10-2023,11190,244688.97
442,24-09-2008,0,03-10-2023,31-12-2023,8233,161980.13
443,05-12-2008,18,27-04-2019,25-07-2019,19877,368685.55999999994
443,05-12-2008,17,26-07-2019,23-10-2019,20684,381300.4600000001
443,05-12-2008,16,24-10-2019,21-01-2020,21473,394339.79000000004
443,05-12-2008,15,22-01-2020,20-04-2020,22390,441699.55000000005
443,05-12-2008,14,21-04-2020,19-07-2020,21156,460889.18000000017
443,05-12-2008,13,20-07-2020,17-10-2020,21180,465165.6699999999
443,05-12-2008,12,18-10-2020,15-01-2021,18721,406646.78
443,05-12-2008,11,16-01-2021,15-04-2021,20230,447114.9100000001
443,05-12-2008,10,16-04-2021,14-07-2021,21317,459074.74
443,05-12-2008,9,15-07-2021,12-10-2021,19195,426647.8400000001
443,05-12-2008,8,13-10-2021,10-01-2022,19347,453623.9400000002
443,05-12-2008,7,11-01-2022,10-04-2022,19870,479383.21
443,05-12-2008,6,11-04-2022,09-07-2022,19162,448640.29000000004
443,05-12-2008,5,10-07-2022,07-10-2022,20368,463914.69
443,05-12-2008,4,08-10-2022,05-01-2023,21513,485521.10000000003
443,05-12-2008,3,06-01-2023,05-04-2023,24159,575827.7
443,05-12-2008,2,06-04-2023,04-07-2023,22155,517574.05999999994
443,05-12-2008,1,05-07-2023,02-10-2023,24460,564839.86
443,05-12-2008,0,03-10-2023,31-12-2023,26346,612141.48
453,27-12-2008,18,27-04-2019,25-07-2019,18273,285374.80000000005
453,27-12-2008,17,26-07-2019,23-10-2019,19190,293724.2500000002
453,27-12-2008,16,24-10-2019,21-01-2020,19401,312343.2
453,27-12-2008,15,22-01-2020,20-04-2020,20226,341891.21999999986
453,27-12-2008,14,21-04-2020,19-07-2020,23931,442228.08
453,27-12-2008,13,20-07-2020,17-10-2020,22978,419477.4100000001
453,27-12-2008,12,18-10-2020,15-01-2021,20432,370185.87999999995
453,27-12-2008,11,16-01-2021,15-04-2021,21083,393210.18
453,27-12-2008,10,16-04-2021,14-07-2021,22070,407986.94000000006
453,27-12-2008,9,15-07-2021,12-10-2021,21845,412923.64999999997
453,27-12-2008,8,13-10-2021,10-01-2022,20101,397805.71999999986
453,27-12-2008,7,11-01-2022,10-04-2022,21939,432615.5999999998
453,27-12-2008,6,11-04-2022,09-07-2022,20606,394511.63
453,27-12-2008,5,10-07-2022,07-10-2022,20688,388800.68000000017
453,27-12-2008,4,08-10-2022,05-01-2023,18552,356787.6399999999
453,27-12-2008,3,06-01-2023,05-04-2023,21655,425248.1800000001
453,27-12-2008,2,06-04-2023,04-07-2023,20334,394148.54
453,27-12-2008,1,05-07-2023,02-10-2023,22902,449213.51000000007
453,27-12-2008,0,03-10-2023,31-12-2023,25403,495709.77
458,27-05-2009,18,27-04-2019,25-07-2019,31262,591669.39
458,27-05-2009,17,26-07-2019,23-10-2019,32337,606468.81
458,27-05-2009,16,24-10-2019,21-01-2020,31442,602341.67
458,27-05-2009,15,22-01-2020,20-04-2020,33578,690864.27
458,27-05-2009,14,21-04-2020,19-07-2020,34044,762160.87
458,27-05-2009,13,20-07-2020,17-10-2020,34352,750006.9600000002
458,27-05-2009,12,18-10-2020,15-01-2021,31234,692068.8800000002
458,27-05-2009,11,16-01-2021,15-04-2021,32524,727051.5399999997
458,27-05-2009,10,16-04-2021,14-07-2021,33017,734365.6800000002
458,27-05-2009,9,15-07-2021,12-10-2021,30021,659172.4200000002
458,27-05-2009,8,13-10-2021,10-01-2022,26930,624890.7200000001
458,27-05-2009,7,11-01-2022,10-04-2022,28544,678849.77
458,27-05-2009,6,11-04-2022,09-07-2022,26791,615233.8400000002
458,27-05-2009,5,10-07-2022,07-10-2022,31651,710933.5499999997
458,27-05-2009,4,08-10-2022,05-01-2023,31673,712538.6899999997
458,27-05-2009,3,06-01-2023,05-04-2023,36749,870971.9499999998
458,27-05-2009,2,06-04-2023,04-07-2023,34138,803246.1199999999
458,27-05-2009,1,05-07-2023,02-10-2023,36797,863339.9600000001
458,27-05-2009,0,03-10-2023,31-12-2023,39897,946234.88
465,22-04-2009,18,27-04-2019,25-07-2019,19780,391978.52
465,22-04-2009,17,26-07-2019,23-10-2019,21150,405495.2500000001
465,22-04-2009,16,24-10-2019,21-01-2020,20852,415865.3299999999
465,22-04-2009,15,22-01-2020,20-04-2020,21430,477618.34999999986
465,22-04-2009,14,21-04-2020,19-07-2020,22561,541343.3899999999
465,22-04-2009,13,20-07-2020,17-10-2020,22760,537059.8899999999
465,22-04-2009,12,18-10-2020,15-01-2021,20770,506281.9499999999
465,22-04-2009,11,16-01-2021,15-04-2021,21694,526894.4000000003
465,22-04-2009,10,16-04-2021,14-07-2021,21752,541417.8599999999
465,22-04-2009,9,15-07-2021,12-10-2021,21291,544604.3400000001
465,22-04-2009,8,13-10-2021,10-01-2022,20196,535078.7999999999
465,22-04-2009,7,11-01-2022,10-04-2022,18682,521480.9699999999
465,22-04-2009,6,11-04-2022,09-07-2022,18810,492859.37
465,22-04-2009,5,10-07-2022,07-10-2022,19427,515069.06999999995
465,22-04-2009,4,08-10-2022,05-01-2023,19701,518766.9799999999
465,22-04-2009,3,06-01-2023,05-04-2023,21348,584797.4000000004
465,22-04-2009,2,06-04-2023,04-07-2023,21040,573045.95
465,22-04-2009,1,05-07-2023,02-10-2023,22945,607097.22
465,22-04-2009,0,03-10-2023,31-12-2023,23824,640536.6000000001
469,01-04-2009,18,27-04-2019,25-07-2019,25371,405038.75999999983
469,01-04-2009,17,26-07-2019,23-10-2019,26769,437536.35999999987
469,01-04-2009,16,24-10-2019,21-01-2020,27354,463947.6199999999
469,01-04-2009,15,22-01-2020,20-04-2020,26841,482545.46000000014
469,01-04-2009,14,21-04-2020,19-07-2020,30872,599910.0299999999
469,01-04-2009,13,20-07-2020,17-10-2020,27658,533321.0599999998
469,01-04-2009,12,18-10-2020,15-01-2021,26057,510170.61000000004
469,01-04-2009,11,16-01-2021,15-04-2021,27058,533604.0900000001
469,01-04-2009,10,16-04-2021,14-07-2021,27568,535341.5199999999
469,01-04-2009,9,15-07-2021,12-10-2021,27249,545226.21
469,01-04-2009,8,13-10-2021,10-01-2022,28772,606443.9299999997
469,01-04-2009,7,11-01-2022,10-04-2022,28901,617440.3999999999
469,01-04-2009,6,11-04-2022,09-07-2022,28861,604079.9199999999
469,01-04-2009,5,10-07-2022,07-10-2022,29774,613100.9400000001
469,01-04-2009,4,08-10-2022,05-01-2023,28727,601779.2600000001
469,01-04-2009,3,06-01-2023,05-04-2023,32057,678436.2300000001
469,01-04-2009,2,06-04-2023,04-07-2023,28382,595148.0500000003
469,01-04-2009,1,05-07-2023,02-10-2023,28736,618420.4900000002
469,01-04-2009,0,03-10-2023,31-12-2023,29503,638774.9800000001
484,29-07-2009,18,27-04-2019,25-07-2019,15192,310107.87
484,29-07-2009,17,26-07-2019,23-10-2019,17977,367605.83999999997
484,29-07-2009,16,24-10-2019,21-01-2020,17694,360339.7099999999
484,29-07-2009,15,22-01-2020,20-04-2020,17942,392273.16
484,29-07-2009,14,21-04-2020,19-07-2020,19704,460979.23
484,29-07-2009,13,20-07-2020,17-10-2020,17808,405801.4
484,29-07-2009,12,18-10-2020,15-01-2021,16496,372487.5500000001
484,29-07-2009,11,16-01-2021,15-04-2021,17492,401837.9699999998
484,29-07-2009,10,16-04-2021,14-07-2021,17755,406829.02
484,29-07-2009,9,15-07-2021,12-10-2021,17745,410532.2199999998
484,29-07-2009,8,13-10-2021,10-01-2022,15633,369994.91999999987
484,29-07-2009,7,11-01-2022,10-04-2022,15047,364541.51000000007
484,29-07-2009,6,11-04-2022,09-07-2022,15659,368319.82000000007
484,29-07-2009,5,10-07-2022,07-10-2022,17466,397547.9299999999
484,29-07-2009,4,08-10-2022,05-01-2023,17806,408715.67999999993
484,29-07-2009,3,06-01-2023,05-04-2023,18677,427935.30000000005
484,29-07-2009,2,06-04-2023,04-07-2023,17311,404319.41000000015
484,29-07-2009,1,05-07-2023,02-10-2023,19409,443694.3
484,29-07-2009,0,03-10-2023,31-12-2023,19867,454842.66
488,14-08-2009,18,27-04-2019,25-07-2019,18674,393127.5700000001
488,14-08-2009,17,26-07-2019,23-10-2019,20587,443510.47
488,14-08-2009,16,24-10-2019,21-01-2020,20186,458440.99999999994
488,14-08-2009,15,22-01-2020,20-04-2020,21939,524546.5200000001
488,14-08-2009,14,21-04-2020,19-07-2020,26325,684533.7000000002
488,14-08-2009,13,20-07-2020,17-10-2020,25030,622751.2799999999
488,14-08-2009,12,18-10-2020,15-01-2021,25258,653770.9200000002
488,14-08-2009,11,16-01-2021,15-04-2021,24951,631806.88
488,14-08-2009,10,16-04-2021,14-07-2021,23741,595982.76
488,14-08-2009,9,15-07-2021,12-10-2021,23312,601554.4900000001
488,14-08-2009,8,13-10-2021,10-01-2022,22370,604650.91
488,14-08-2009,7,11-01-2022,10-04-2022,22061,606136.1800000002
488,14-08-2009,6,11-04-2022,09-07-2022,23302,624210.7699999999
488,14-08-2009,5,10-07-2022,07-10-2022,25783,690214.6899999997
488,14-08-2009,4,08-10-2022,05-01-2023,25062,647751.2500000001
488,14-08-2009,3,06-01-2023,05-04-2023,23688,621756.4800000001
488,14-08-2009,2,06-04-2023,04-07-2023,23466,598912.9899999998
488,14-08-2009,1,05-07-2023,02-10-2023,25611,658200.0800000001
488,14-08-2009,0,03-10-2023,31-12-2023,26228,677191.4699999997
494,18-08-2010,18,27-04-2019,25-07-2019,23524,432581.7
494,18-08-2010,17,26-07-2019,23-10-2019,24323,438396.49999999994
494,18-08-2010,16,24-10-2019,21-01-2020,24298,444467.07
494,18-08-2010,15,22-01-2020,20-04-2020,21841,447665.5300000001
494,18-08-2010,14,21-04-2020,19-07-2020,24141,540374.6100000001
494,18-08-2010,13,20-07-2020,17-10-2020,22925,521448.15999999974
494,18-08-2010,12,18-10-2020,15-01-2021,18003,397294.31
494,18-08-2010,11,16-01-2021,15-04-2021,20583,466822.51
494,18-08-2010,10,16-04-2021,14-07-2021,21175,466615.88000000006
494,18-08-2010,9,15-07-2021,12-10-2021,20539,462169.52999999997
494,18-08-2010,8,13-10-2021,10-01-2022,18959,464579.87
494,18-08-2010,7,11-01-2022,10-04-2022,20199,503583.33999999997
494,18-08-2010,6,11-04-2022,09-07-2022,20523,493032.4499999999
494,18-08-2010,5,10-07-2022,07-10-2022,21640,514930.08000000013
494,18-08-2010,4,08-10-2022,05-01-2023,23469,550809.27
494,18-08-2010,3,06-01-2023,05-04-2023,25614,631352.4200000003
494,18-08-2010,2,06-04-2023,04-07-2023,21691,513193.1300000001
494,18-08-2010,1,05-07-2023,02-10-2023,23365,544944.5599999999
494,18-08-2010,0,03-10-2023,31-12-2023,25173,584556.6600000003
500,30-06-2010,18,27-04-2019,25-07-2019,14681,252540.76
500,30-06-2010,17,26-07-2019,23-10-2019,13495,233527.12
500,30-06-2010,16,24-10-2019,21-01-2020,12359,219509.89000000007
500,30-06-2010,15,22-01-2020,20-04-2020,13441,261299.69000000003
500,30-06-2010,14,21-04-2020,19-07-2020,14549,312188.20999999996
500,30-06-2010,13,20-07-2020,17-10-2020,15354,315153.09000000026
500,30-06-2010,12,18-10-2020,15-01-2021,14740,298728.02000000014
500,30-06-2010,11,16-01-2021,15-04-2021,16693,343624.52000000014
500,30-06-2010,10,16-04-2021,14-07-2021,17698,363770.62
500,30-06-2010,9,15-07-2021,12-10-2021,16740,355808.6799999999
500,30-06-2010,8,13-10-2021,10-01-2022,14104,287813.25000000006
500,30-06-2010,7,11-01-2022,10-04-2022,13719,286224.81
500,30-06-2010,6,11-04-2022,09-07-2022,13798,291667.5599999999
500,30-06-2010,5,10-07-2022,07-10-2022,14383,301908.43999999994
500,30-06-2010,4,08-10-2022,05-01-2023,13598,281802.85000000003
500,30-06-2010,3,06-01-2023,05-04-2023,14903,319151.93
500,30-06-2010,2,06-04-2023,04-07-2023,15088,323631.9299999999
500,30-06-2010,1,05-07-2023,02-10-2023,15824,335615.45
500,30-06-2010,0,03-10-2023,31-12-2023,16319,345041.74000000005
509,27-10-2009,18,27-04-2019,25-07-2019,15039,308228.27999999997
509,27-10-2009,17,26-07-2019,23-10-2019,15631,328162.74999999994
509,27-10-2009,16,24-10-2019,21-01-2020,14966,323157.35000000003
509,27-10-2009,15,22-01-2020,20-04-2020,17759,406122.0899999999
509,27-10-2009,14,21-04-2020,19-07-2020,19843,489666.59
509,27-10-2009,13,20-07-2020,17-10-2020,17651,416603.0400000001
509,27-10-2009,12,18-10-2020,15-01-2021,16677,391905.64999999997
509,27-10-2009,11,16-01-2021,15-04-2021,19065,463970.9400000001
509,27-10-2009,10,16-04-2021,14-07-2021,19606,467214.5600000003
509,27-10-2009,9,15-07-2021,12-10-2021,18986,459983.0899999999
509,27-10-2009,8,13-10-2021,10-01-2022,18692,460667.00999999983
509,27-10-2009,7,11-01-2022,10-04-2022,17398,434553.87
509,27-10-2009,6,11-04-2022,09-07-2022,21121,512753.52999999997
509,27-10-2009,5,10-07-2022,07-10-2022,23782,570482.38
509,27-10-2009,4,08-10-2022,05-01-2023,24565,594800.7100000002
509,27-10-2009,3,06-01-2023,05-04-2023,27332,670299.85
509,27-10-2009,2,06-04-2023,04-07-2023,26158,643483.5500000003
509,27-10-2009,1,05-07-2023,02-10-2023,29345,713756.9400000001
509,27-10-2009,0,03-10-2023,31-12-2023,29963,727443.47
511,14-05-2010,18,27-04-2019,25-07-2019,24016,431195.13999999996
511,14-05-2010,17,26-07-2019,23-10-2019,24731,442020.2
511,14-05-2010,16,24-10-2019,21-01-2020,24036,432047.12
511,14-05-2010,15,22-01-2020,20-04-2020,26569,514141.68000000017
511,14-05-2010,14,21-04-2020,19-07-2020,28996,597709.1400000001
511,14-05-2010,13,20-07-2020,17-10-2020,30743,632984.9699999999
511,14-05-2010,12,18-10-2020,15-01-2021,29794,603693.4
511,14-05-2010,11,16-01-2021,15-04-2021,28848,594670.0099999999
511,14-05-2010,10,16-04-2021,14-07-2021,29271,608922.8899999999
511,14-05-2010,9,15-07-2021,12-10-2021,27105,580065.83
511,14-05-2010,8,13-10-2021,10-01-2022,26778,599753.11
511,14-05-2010,7,11-01-2022,10-04-2022,25504,580114.5099999999
511,14-05-2010,6,11-04-2022,09-07-2022,25657,574240.2399999999
511,14-05-2010,5,10-07-2022,07-10-2022,28790,634674.3300000002
511,14-05-2010,4,08-10-2022,05-01-2023,28809,653450.0900000001
511,14-05-2010,3,06-01-2023,05-04-2023,29828,716061.9000000003
511,14-05-2010,2,06-04-2023,04-07-2023,29009,695682.0199999998
511,14-05-2010,1,05-07-2023,02-10-2023,30614,728539.4500000002
511,14-05-2010,0,03-10-2023,31-12-2023,32028,760032.4700000002
514,26-03-2010,18,27-04-2019,25-07-2019,19121,321275.75999999995
514,26-03-2010,17,26-07-2019,23-10-2019,20228,330928.9100000001
514,26-03-2010,16,24-10-2019,21-01-2020,20013,336833.3399999999
514,26-03-2010,15,22-01-2020,20-04-2020,19441,353962.18000000005
514,26-03-2010,14,21-04-2020,19-07-2020,23238,455450.7899999999
514,26-03-2010,13,20-07-2020,17-10-2020,22060,416089.57
514,26-03-2010,12,18-10-2020,15-01-2021,21842,412670.24
514,26-03-2010,11,16-01-2021,15-04-2021,23296,448282.06
514,26-03-2010,10,16-04-2021,14-07-2021,24367,460195.3
514,26-03-2010,9,15-07-2021,12-10-2021,20809,415078.32999999996
514,26-03-2010,8,13-10-2021,10-01-2022,20853,427945.7999999998
514,26-03-2010,7,11-01-2022,10-04-2022,20768,427704.57000000007
514,26-03-2010,6,11-04-2022,09-07-2022,19746,391854.1500000001
514,26-03-2010,5,10-07-2022,07-10-2022,21568,426718.14999999997
514,26-03-2010,4,08-10-2022,05-01-2023,17949,361567.6399999999
514,26-03-2010,3,06-01-2023,05-04-2023,20442,421183.83
514,26-03-2010,2,06-04-2023,04-07-2023,19860,405221.8499999998
514,26-03-2010,1,05-07-2023,02-10-2023,20745,416871.21999999986
514,26-03-2010,0,03-10-2023,31-12-2023,21518,430871.77000000014
516,04-08-2010,18,27-04-2019,25-07-2019,20667,346716.87
516,04-08-2010,17,26-07-2019,23-10-2019,23877,378314.22
516,04-08-2010,16,24-10-2019,21-01-2020,23537,387833.8300000001
516,04-08-2010,15,22-01-2020,20-04-2020,22791,432619.1400000001
516,04-08-2010,14,21-04-2020,19-07-2020,21135,486943.30000000005
516,04-08-2010,13,20-07-2020,17-10-2020,21905,506798.83
516,04-08-2010,12,18-10-2020,15-01-2021,21239,492146.12000000005
516,04-08-2010,11,16-01-2021,15-04-2021,23681,569241.2200000003
516,04-08-2010,10,16-04-2021,14-07-2021,23354,557982.0199999999
516,04-08-2010,9,15-07-2021,12-10-2021,21428,514229.9700000001
516,04-08-2010,8,13-10-2021,10-01-2022,19062,470673.18000000005
516,04-08-2010,7,11-01-2022,10-04-2022,18957,485129.82
516,04-08-2010,6,11-04-2022,09-07-2022,18815,459599.6000000001
516,04-08-2010,5,10-07-2022,07-10-2022,19725,475130.61000000004
516,04-08-2010,4,08-10-2022,05-01-2023,20591,494096.7099999998
516,04-08-2010,3,06-01-2023,05-04-2023,23906,586038.1699999998
516,04-08-2010,2,06-04-2023,04-07-2023,21840,532579.39
516,04-08-2010,1,05-07-2023,02-10-2023,26573,650221.9500000002
516,04-08-2010,0,03-10-2023,31-12-2023,29082,699371.0300000003
526,08-04-2010,18,27-04-2019,25-07-2019,14482,294375.95999999996
526,08-04-2010,17,26-07-2019,23-10-2019,14510,287567.3
526,08-04-2010,16,24-10-2019,21-01-2020,12693,270586.76999999996
526,08-04-2010,15,22-01-2020,20-04-2020,12826,287426.24
526,08-04-2010,14,21-04-2020,19-07-2020,13189,306196.11999999994
526,08-04-2010,13,20-07-2020,17-10-2020,13102,306752.85000000003
526,08-04-2010,12,18-10-2020,15-01-2021,11478,269106.87999999995
526,08-04-2010,11,16-01-2021,15-04-2021,14399,334379.26999999996
526,08-04-2010,10,16-04-2021,14-07-2021,13157,310514.95999999996
526,08-04-2010,9,15-07-2021,12-10-2021,13566,319082.3900000001
526,08-04-2010,8,13-10-2021,10-01-2022,13108,320049.77000000014
526,08-04-2010,7,11-01-2022,10-04-2022,13583,333176.30000000016
